name,site
SmythA,VCR
SnappS,KBS
SniderR,KBS
SnortheimC,NTL
SnowP,HFR
SnyderK,JRN
SnyderJ,FCE  
SnyderB,KNZ
SobekC,CWT
SobotaD,AND
SoginE,MCR
SohnB,SGS
SojdaA,NWK
SokolE,CWT
SoldevillaM,CCE
SolerS,LUQ
SollinsP,AND
Solo-GabrieleH,FCE
SolohinE,GCE
SolomonK,CWT
SolomonC,NTL
SomeroG,NWK
SommerS,NWT
SommerfeldM,CAP
SonderreggerK,CAP
SongH,CCE
SongJ,CAP
SontiN,BES
SoodS,LNO
SorensenP,HBR
SorrellsR,CWT
SosikH,NES
SotoS,FCE
SoulaM,FCE
SouthS,KBS
SparkmanB,CAP
SparrowE,BNZ
SpasojevicM,NWT
SpataforaJ,AND
SpeairsR,LNO
SpearM,NTL
SpellmanK,BNZ
SpellmanB,BNZ
SpenceV,FCE
SpencerB,VCR
SpencerR,MCM
SpencerR,VCR
SpicerR,HFR
SpielmannK,CAP
SpiesT,AND
SpitlerJ,VCR
SpitlerM,MCR
SpivakA,PIE
SpiveyM,CDR
SponsellerR,CAP
SpragueS,SGS
SprolesE,AND
SprungerC,KBS
SpycherG,AND
SridharB,HBR
St. PierreL,HBR
StablerL,CAP
StaffordS,SGS
StahlM,GCE
Stahlheber NikolokakisK,KBS
StaleyF,CAP
StalkerJ,FCE
StalterA,HBR
StammerjohnS,PAL
StanawayK,FCE
StanclH,CAP
StanderE,BES
StangeE,HBR
StanishL,MCM
StankavichS,LUQ
StanleyE,NTL
StanleyR,NES
StantonN,KNZ
Stanton-GeddesJ,CDR
StapletonS,CAP
StappP,SGS  
StarrG,FCE
StatM,MCR
StaudhammerC,FCE
StaufferD,CAP
StebbinsA,AND
StedmanR,NWK
SteelB,AND
SteelP,NWK
SteereB,CWT
SteereL,KBS
StefanovW,NWK
SteinbergD,PAL
SteinbergK,SEV
SteinerS,CWT
SteinkeK,KBS
SteltzerH,SGS
StelznerL,KBS
StephenP,NWK
StephensB,CCE
StephensonA,NTL
SteppJ,FCE
SteproM,JRN
SterlingB,VCR
SternR,HBR
SternbergD,MCR
SternerR,CDR
SteudlerP,HFR
StevensD,LNO
StevensS,NTL
StevensonB,KBS
StevensonC,FCE
StewardG,PAL
StewartR,CWT
StewartQ,CAP
StewartR,PIE
StewartC,KBS
StewartH,SBC
SticklenJ,KBS
StickneyP,CWT
StierA,SBC
StilesA,CAP
StillM,CAP
StillC,AND
StinchfieldK,CAP
StineA,CWT
StinglU,FCE
StinsonK,HFR
StocksB,BNZ
StodolaK,CWT
StolzenbachK,SBC
StoneM,LUQ
StoneL,CDR
StoneM,KNZ
StrackJ,SGS
StrahmB,CWT
StrakoshT,KNZ  
StrandS,FCE
StraskrabovaV,INT
StrawhackerC,CAP
StrazaT,PAL
StricklandM,CWT
StricklandB,FCE
StringerC,FCE
StrohbachB,INT
StromS,NGA
StRomanK,SGS
StrombergJ,CAP
StrombergM,NWK
StrongA,PIE
StrotherC,CWT
StroudJ,FCE
StuartG,CAP
StuartD,KBS
StuckerR,MCM
StuddsC,BES
StuderL,HBR
StukelM,CCE
StursovaM,SEV
StutzJ,CAP
SuY,AND
SuY,KBS
SuarezM,LUQ
SubediS,FCE
SubramanianS,KBS
SuchyA,CAP
SudingK,KBS
SudingK,NWT
Sudman Z,MCM
SuganoC,SBC
Sugden-NewberyA,NTL
SugiharaG,CCE
SullivanJ,BES
SullivanJ,CWT
SullivanP,FCE
SullivanA,CAP
SulzmanE,AND
SunK,KBS
SunY,KBS
SundbergK,PIE
SundermierA,CAP
SurapurS,KBS
SutherB,CWT
SutherlandA,CWT
SutkaR,KBS
SuttonA,SGS
SuwaT,KBS
SuwanwareeP,KBS
SvazasS,INT
SveinbjornssonB,BNZ
SwallowS,VCR
SwanC,BES
SwankW,CWT
SwannA,SEV
SwansonS,MCR
SwansonM,BNZ
SwansonF,AND
SwansonS,CAP
SwearingenD,LNO
SweatK,CAP
SweatmanJ,FCE
SweetJ,SBC
SwemmerT,KNZ
SwiftL,CWT
SwintonS,KBS
SydemanW,CCE
SydemanB,CCE
SylvainZ,MCM
SylvesterC,NTL
SyswerdaS,KBS
SzarekS,CAP
SzlaveczK,BES
SzubaT,VCR
SzymanskiL,KBS
TagueC,SBC
TaiV,CCE
Takacs-VesbachC,MCM
TakagiK,GCE
TakagiM,INT
TakaokaS,INT
TalbotW,SEV
TalenE,CAP
TallmanA,FCE
TalmageS,MCR
TanakaY,BNZ
TangG,KBS
TangY,CWT
TangJ,HFR
TaniguchiD,CCE
TankJ,KBS
TannerS,KBS
TantC,CWT
TaoL,KBS
TaoJ,NWK
TarrantP,CAP
TartakovskyA,FCE
TartowskiS,JRN
TaubeS,VCR
TaylorC,CAP
TaylorL,BNZ
TaylorS,AND
TaylorA,CCE
TaylorJ,GCE
TaylorJ,KNZ
TaylorC,FCE
TaylorR,PIE
TaylorD,BNZ
TaylorM,BNZ
Taylor-TaftL,CAP
Taylorson-CollinsA,BES
TeaK,NWT
TealT,KBS
TehY,LUQ  
TekellS,LNO
TemplerP,HBR
TenenbaumD,BES  
TenesA,INT
TepleyA,AND
TerHorstC,KBS
TessierA,NWK
TestT,NWK
TestpersonlastnameT,LNO
TestshoreT,NWK
TestuserI,CAP
TestuserM,NCO
TeutonicoR,NWK
ThackwayR,INT
ThanawastienT,FCE
ThelenK,KBS
ThélusmondJ,KBS
ThiagarajanB,KNZ  
ThibodeauP,PAL
ThobabenE,KBS
ThomasC,VCR
ThomasB,KBS  
ThomasS,FCE
ThomasE,VCR
ThomasC,AND
ThomeyM,SEV
ThomlinsonJ,LUQ
ThompsonJ,LUQ
ThompsonV,GCE
ThompsonA,LUQ
ThompsonV,SEV
ThompsonJ,HFR
ThompsonS,SBC
ThompsonK,CDR
ThompsonA,MCM
ThompsonJ,VCR
ThomsM,BNZ
ThonourP,JRN
ThoresenM,GCE  
ThornG,KBS
ThornA,HFR
ThorntonD,CWT
ThouinJ,PIE
ThoyreJ,NTL
ThroopH,JRN
ThroopE,KNZ
ThybergT,FCE
TianY,NWK
TichyJ,SEV
TiedjeJ,KBS
TiemannL,KBS
TiemannL,KBS
TierneyG,NWK
TigheJ,LNO
TillbergP,MCM
TilmanD,CDR
TimmermanR,VCR
TinghitellaR,NWK
TinsleyS,KBS
TiptonJ,MCM
TissierE,BNZ
TobiasT,NWT
TobiasF,FCE
ToblerM,KNZ
ToddT,KNZ
ToddM,FCE
TomasekB,CWT
TomaselC,MCM
TomaszewskiT,NWT
TongE,MCR
TonnessenK,NWT
ToolsonE,SEV
ToonenR,MCR
ToosiE,KBS
TopinkaN,MCM
ToroM,FCE
TorrensC,MCM
TorresE,LUQ
TorresS,SBC
TorresP,LUQ
Torres_LezamaA,INT
TortoraC,FCE
TOTHJ,INT
ToweryK,KBS
TowneG,KNZ
TownesA,KBS
TownsendA,NWT
TownsendK,AND
TraftonA,SEV
TrailF,KBS
TrammellT,BES
TranterM,MCM
TraviesoR,FCE
TreibergK,MCR
TrentmanM,KNZ
TrexlerJ,FCE
TrillhoseS,BNZ
TriplettE,NTL
TrippD,SGS
TrisuratY,INT
TrostJ,CDR
Trout-HaneyJ,MCM
TroxlerT,FCE
TroyA,BES
TrublP,CAP
TruittB,VCR  
TrujilloJ,LNO
TrujilloV,FCE
TrujilloJ,CAP
TsaiC,FCE
TsengM,CAP
TsogtbaatarJ,INT
TuccilloJ,CAP
TuckerS,KNZ
TuckerJ,PIE
TuckerG,AND
TugelA,JRN
TullosD,AND
TumbalamP,KBS
TummalapalliS,JRN
TuralE,CAP
TurckJ,GCE
TuretskyM,BNZ
TurkJ,INT
TurlapatiS,HFR
TurnbullL,CAP
TurnerB,CAP
TurnerJ,NWT
TurnerK,CAP
TurnerV,CAP
TurnerD,AND
TurnerM,NTL
TurnerP,CWT
TurnerC,NGA
TweedieC,JRN
TwilleyR,FCE
TwomblyS,NWK
TylerA,SEV
TymchakM,FCE
UchiyamaY,SBC
UelandJ,FCE
UhleM,MCM
UliassiD,BNZ
UmañaM,LUQ
UngarE,INT
UnsworthM,AND
UnthankK,FCE
UranoS,BNZ
UrgellesR,FCE
UriarteM,LUQ
UribeA,NCO
UrsellT,CWT
UssiriD,HBR
UtsumiS,KBS
VacheK,AND
VadeboncoeurM,HBR
VadineanuA,INT
VakhlamovP,SEV
ValdezZ,KBS
ValdezA,SBC
ValenciaR,INT
ValentineT,AND
ValentineD,BNZ
ValentineV,PIE
ValentinoL,MCR
ValeraR,INT
ValettH,CWT
Valle-DiazC,LUQ
VallejoP,LUQ
VallejoM,INT
VallinoJ,PIE
Van BloemS,LUQ
Van CiseA,CCE
Van DamR,KBS
Van De BogertM,NTL
Van Der LeeuwS,CAP
Van Der PolL,ARC
Van DeynzeB,KBS
Van DiepenL,HFR
Van DoornN,HBR
Van Exel J,GCE
Van HornD,SEV
Van HorneB,SGS
Van HuysenT,AND
Van JaarsveldA,INT
Van MontfransS,GCE
Van TuylS,AND
Van VerseveldW,AND
Van ZeeJ,JRN
VanCappellenP,GCE
Vande CastleJ,LNO
Vander ZandenJ,NTL
VanderbiltK,FCE
VanderhoofM,HFR
VandermydeJ,KNZ
VanderPostC,INT
VanderWeideB,KNZ
VanderWulpS,KBS
VandeverJ,VCR  
VanoJ,NTL
VanTreeseR,MCM
VardaroM,CCE
VargasR,NWK
Vargas KretsingerD,BNZ
VarianoE,FCE
VaughanH,INT
VaughnB,MCM
VawterA,SBC
Vaz JauriP,CDR
VazquezE,LUQ
VeachA,KNZ
VeberC,SGS
VelasquezL,GCE  
VelbelM,CWT
VelezM,LUQ
Velez OrtizM,LUQ
VemuriA,BES
VenhermC,GCE
VenrickE,CCE
VerbylaD,BNZ
VerdonE,FCE
VerdyA,CCE
VerheijenB,KNZ
VernetM,PAL
VicarsW,NWT
VickJ,VCR
VickT,MCM
VidalesR,FCE
VieillardA,PIE
ViereckL,BNZ
VierlingL,ARC
VigilF,LNO
VihnanekB,BNZ
VilanovaE,INT
Villamizar V,FCE
VillanoK,BNZ
ViloneaL,KNZ
VimercatiL,NWT
VinsH,CAP
VintonM,KNZ
ViolaS,SBC
VirdenD,FCE
VirginiaR,MCM
VisoR,GCE
VivoniE,JRN
VlaarT,FCE
VoeglinD,KBS
VoegtlinD,KBS
VogelJ,BNZ
VogtB,CAP  
VogtA,CWT
VogtK,HBR
VogtM,AND
VoightR,BNZ
VoigtB,BES  
VolaricM,VCR
VoloT,CAP
Von FischerJ,SGS
VorosmartyC,PIE
VoseJ,CWT
VossP,NTL
VossC,VCR
VotaA,HBR
VoterC,NTL
VranicB,KBS
VrbaJ,INT
VuE,CCE
VuH,GCE
VuppaladadiumN,CAP
VuyovichC,HBR
WachnickaA,FCE
WadeG,HBR
WagenerS,BNZ
WagnerP,CWT
WagnerD,BNZ
WagnerS,FCE
WaideR,LUQ
WainwrightJ,JRN
WalbridgeI,CDR
WaldorfA,GCE
WaldronC,KBS
WaldropM,BNZ
WalkerX,BNZ
WalkerJ,NTL
WalkerM,BNZ
WalkerL,LUQ
WalkerS,BES
WalkerD,ARC
WalkerJ,SEV
WalkerJ,CAP
Walker RobbinsW,NWK
WallD,MCM
WallC,MCR
WallaceB,CWT
WallaceC,ARC
WallensteinM,HFR
WallensteinM,SGS
WalshJ,NTL
WalshJ,BES
WalterL,KBS
WaltersJ,FCE
WaltersJ,MCM
WaltherM,INT
Wanda Rivera GutierrezW,LUQ
WanetickJ,PAL
WangZ,GCE  
WangS,GCE
WangG,SGS
WangL,CWT
WangW,KBS
WangR,SGS
WangC,INT
WangS,KBS
WapnerS,HBR
WardS,LUQ
WardK,HFR
WardC,ARC
WardenC,NTL
WardropperC,NTL
WaresJ,GCE
WarkusE,CAP
WarneR,SEV
WarnerR,SBC
WarnerB,CAP
WarnockD,SEV
WarnockJ,MCM
WarrenR,CWT
WarrenD,AND
WarrenM,LUQ  
WarrenP,CAP
WashburnL,SBC
WatermanH,CAP
WatersK,PAL
WatkinsM,CAP
WatsonJ,SBC
WattersJ,NTL
WattlesD,HFR
WdowinskiS,FCE
WearE,SBC
WearD,CWT
WeaverM,CAP
WeaverS,BNZ
WebbR,NWT
WebbN,JRN
WebbC,SGS
WeberL,NWT
WebsterK,VCR
WebsterJ,CWT
WedinD,CDR
WeeB,NWK
WeedD,KBS
WeemsS,JRN
WeeseD,KBS
WehmasM,BNZ
WeiY,CWT
WeiX,CDR
WeilerM,AND
WeinmannR,VCR
WeinsteinD,HBR
WeirA,KBS
WeisenhornP,CDR
WeissM,ARC
WelchV,NWK
WelchK,MCM
WelchS,MCM
Welch-DevineM,CWT
WelkerJ,NWT
WellerN,CAP
WellingtonB,HBR
WelshoferK,KBS
WelterJ,CAP
WeltiE,KNZ
WeltyC,BES
WeltzinJ,NWK
WempleB,AND
WenS,LUQ
WendelbergerK,FCE
WengerS,CWT
WenningerA,BNZ
WentzK,NWT
WentzE,CAP
Werdin-PfistererN,BNZ
WerkheiserI,KBS
WernerR,BNZ
WerthA,NCO
WessmanC,NWT
WestB,AND
WestJ,NWK
WestR,KNZ
WestW,KBS
WesterhoffP,CAP
Westlake StoreyR,CCE
WestleyF,INT
WestlieT,KBS
WestonN,PIE
WetherleyE,SBC
WeyenbergS,BNZ
WhalenD,SEV
WheelerR,BNZ
WheelerM,CAP
WhelanK,FCE
WhilesM,KNZ
WhiteM,LNO
WhiteJ,VCR
WhiteS,GCE
WhiteC,SEV
WhiteM,FCE
WhiteJ,KBS
WhiteS,SEV
WhiteT,NWK
WhiteakerT,BLE
WhitfordW,JRN
WhitingD,KNZ
WhitlockC,AND
WhitmanE,VCR
WhitmerA,SBC
WhitneyK,SEV
WhitneyC,PIE
WhittinghillK,ARC
WhittingtonH,CDR
WhyteK,KBS
WiangwangN,KBS
WibergP,VCR
WickingsK,KBS
WicklandK,NWK
WidneyS,GCE
WiederW,NWT
WiekA,CAP
WieskiK,GCE
WiestM,CWT
Wiggam-RickettsS,KNZ
WilcoxK,KNZ
WildA,HBR
WilderA,SGS
WilderR,SBC
WildmanR,AND
WilgersD,KNZ
WilkeB,KBS
WilkeningJ,NWT
WilkinsonJ,CCE
WilliamsA,FCE
WilliamsE,KNZ
WilliamsB,GCE
WilliamsA,SEV
WilliamsT,VCR
WilliamsJ,LNO
WilliamsC,FCE
WilliamsS,MCR
WilliamsL,CAP
WilliamsC,BES
WilliamsM,NWT
WilliamsC,BNZ
WilliamsL,KNZ
WilligM,LUQ  
WillisT,NTL
WillisP,VCR
WillmanA,FCE
WillsS,JRN
WillsB,KBS
WilmkingM,BNZ
WilmothJ,LUQ
WilsonB,FCE
WilsonA,NWT
WilsonJ,SBC
WilsonC,KBS
WilsonB,NWK
WilsonK,LNO
WilsonJ,HBR
WilsonA,GCE
WilsonJ,FCE
WilsonG,HBR
WilsonK,HFR
WilsonM,BES
WilsonC,BNZ
WilsonG,KNZ
WilsonK,KNZ
WilsonK,NTL
WilsonS,FCE
WimberlyM,AND  
WindeckerL,SBC
WindfeldtK,CWT
WinnickiS,KNZ
WinslowS,BNZ
WinslowD,NWK
WinslowL,NTL
WintersC,JRN
WintersL,VCR  
WintersK,AND
WintersteinM,BNZ
WintonL,BNZ
WiselyS,KNZ
WisnoskiN,AND
WithK,KNZ
WitherowR,MCM
WithingtonC,NWT
Withrow-RobinsonB,AND
WitterR,CWT
WlostowskiA,MCM
WofsyS,HFR
WojdakJ,KBS
WokulukJ,CCE
WolchanskyJ,SGS
WolfJ,BES  
WolfB,SEV
WolfC,MCM
WolfeM,CAP
WolfeB,HFR
WolgastD,CCE
WollheimW,PIE
WolnerC,VCR
WolskiL,FCE
WoltzM,KBS
WondzellS,AND
WongC,CAP
WongJ,SBC
WongS,SBC
WoodT,LUQ
WoodA,FCE  
WoodL,VCR
WoodhouseC,NWT
WoodmanseeB,NWK
WoodsJ,SBC  
WoodsT,KNZ
WoodsB,NWT
WoodsN,VCR
WoolbrightL,LUQ
WoolleyT,AND
WoosterT,HBR
WorkerS,BNZ
WorleyK,FCE
WormK,CDR
WoroszM,KBS
WorthA,KBS
WozniakJ,FCE
WraggP,CDR
WrightJ,JRN
WrightJ,LNO
WrightH,INT
WrightC,KBS
WrightK,SEV
WrightM,LUQ  
WrightV,KNZ
WrightS,MCM
WronaA,GCE
WuC,NTL
WuJ,CAP  
WuJ,VCR  
WuW,LUQ
WuL,KBS
WuchererW,INT
WunderleJ,LUQ
WurtzT,BNZ
WurzburgerN,CWT
WutichA,CAP
WyantK,ARC
WyattA,MCR
WyattK,BNZ
WyckoffS,CAP
WymanF,LNO
WymoreA,LUQ
XiaY,KNZ
XianY,JRN
XiongY,NTL
XuJ,KBS
XueS,MCM
YaC,FCE
YabikuS,CAP
YafeeM,NCO
YamamuroA,AND
YamashitaY,FCE
YanabuL,LNO
YanaiR,HBR
YangJ,INT
YangC,MCM
YangZ,AND
YangW,LUQ
YangJ,CAP
YangY,HBR
YannarellA,NTL
YaoJ,JRN
YaoQ,FCE
YarieJ,BNZ
YarmeyL,CCE
YarnesC,JRN
YasuyoshiT,BNZ
YatesT,SEV
YauA,MCR
YavittJ,HBR
YazzieS,CAP
YeakleyA,CWT
YelenL,ARC
YershovaG,BNZ
YesilonisI,BES
YiH,AND
YonkerC,SGS
YorkA,CAP
YorkeC,SBC
YoshikawaK,BNZ
YostD,MCR
YoungB,BNZ
YoungM,SBC
YoungT,SBC
YoungB,BNZ
YoungD,VCR
YoungK,JRN
YoungA,HBR
Young-IsebrandE,CDR
YoungerS,CWT
YoungilK,AND
YuQ,KNZ
YuS,BES
YuX,HFR
YuY,JRN
YuM,LUQ
YuanY,GCE
YuanH,NTL
YunpingX,FCE
ZaadyE,INT
ZadehH,MCM
ZahawiR,INT
ZahorL,HBR
ZakD,CDR
ZalameaM,LUQ
ZaldH,BNZ
ZalewskiM,INT
ZambranoJ,LUQ
ZamorR,CWT
ZamudioS,MCR
ZapataX,FCE
ZaradicP,AND
ZarnetskeP,AND
ZarnetskeJ,AND
ZarnetskeP,KBS
ZasadaJ,BNZ
ZausenG,CWT
ZawatskiM,PIE
ZbacmikT,SGS
ZeglinL,KNZ
ZehnderJ,CAP
ZehnderC,CWT
ZeliffM,NWT
ZengX,LUQ
ZenoneT,KBS
ZhaiL,FCE
ZhangM,INT
ZhangQ,NWT
ZhangX,PIE
ZhangS,GCE
ZhangY,KBS
ZhangS,CAP
ZhangC,CAP
ZhangJ,CCE
ZhangG,GCE
ZhangX,KBS
ZhangJ,INT
ZhangK,FCE
ZhangJ,LNO
ZhangW,KBS
ZhaoJ,BES  
ZhaoX,INT
ZhaoS,INT
ZhaoY,PIE
ZhaoJ,KBS
ZhaoL,PIE
ZhaoX,FCE
ZhongliangH,INT
ZhouW,BES
ZhouZ,HBR
ZhouJ,BNZ
ZhuK,CWT
ZhuO,INT
ZhuG,KBS
ZhuangQ,BNZ
ZhuoX,CAP
ZiemanJ,FCE  
ZimmerM,GCE
ZimmermanA,NWK
ZimmermanJ,LUQ
ZimmermanR,SBC
ZinnertJ,VCR
ZipperS,NTL
ZippererW,BES
ZisnerC,CAP
ZiterC,NTL
ZlotinR,SEV
ZoldakM,CAP
ZollyL,NWK
ZolnerowichG,KNZ
ZondloM,KBS
ZouX,LUQ
ZuckermanM,CWT
AbrahamsA,NWK
BalserA,ARC
Barker PlotkinA,HFR
BeltranA,SGS
BerkowitzA,BES
CampanellaA,JRN
PypkerT,AND
CorbinA,KBS
CovichA,LUQ
DavidsonA,SEV
DoyleA,SBC
EllisA,CAP
FarinaA,INT
FountainA,MCM
GiblinA,PIE
GiblinA,ARC
HurynA,ARC
JoernA,KNZ
ParsonsA,JRN
JumpponenA,KNZ
KellerA,SBC
KinzigA,CAP
KnappA,SGS
KurzmanA,KBS
LeydeckerA,SBC
LugoA,LUQ
MagillA,HFR
MalejA,INT
McKeeA,NWK
MeyerA,NWT
MillsA,VCR
MoldenkeA,AND
MosierA,SGS
PorterA,BES
RamirezA,LUQ
RangoA,JRN
RassweilerA,SBC
RosemondA,CWT
RudyA,KBS
SabatA,LUQ
ShielsA,LUQ
SimonA,CAP
SloanA,LUQ
SmithA,CAP
SmuckerA,KBS
StalterA,HBR
Torres_LezamaA,INT
TownsendA,NWT
VadineanuA,INT
Van JaarsveldA,INT
VarelaA,INT
WachnickaA,FCE
SmithN,FCE
FuentesJ,FCE
BartonM,CAP
BensonB,NTL
BondB,AND
ButtenfieldB,NWT
CaldwellB,AND
CarlsonB,NWK
CarvalhoB,INT
ChaadraB,INT
ClintonB,CWT
CollinsB,CWT
CookW,CAP
CrumpB,ARC
CrumpB,BLE
DiasB,INT
EvansB,SBC
FasthB,AND
FlyeB,HFR
FlynnB,SGS
FosterB,KNZ
FoxB,KBS
GaylordB,SBC
LosadaG,FCE
HallB,HFR
HaydenB,VCR
HicksB,AND
KendallB,SBC
DeleteD,CWT
LiB,SEV
McCuneB,AND
McMillanB,VCR
TeutonicoR,NWK
MilneB,SEV
NolenB,JRN
OfferleB,BES
StephenP,NWK
PetersonB,PIE
PetriccioneB,INT
HowellL,NWK
PorubskyW,GCE
PendletonB,SEV
ProvencherR,NTL
KilleenT,NWK
RichardsonB,LUQ
SandercockB,KNZ
ShearsB,CAP
CampbellD,NWK
SheuB,INT
ShindlerB,AND
StevensonB,KBS
SveinbjornssonB,BNZ
TruittB,VCR
VaughnB,MCM
AndersonC,SBC
BakerC,KBS
BerkleyC,NWK
BlanchetteC,SBC
BlochC,LUQ
BooneC,CAP
BowserC,NTL
BrownC,SGS
BurnsC,HBR
BuxbaumC,SEV
CarlsonC,SBC
CarlsonC,MCR
CarrilloC,PAL
ChouC,INT
Coronado-MolinaC,FCE
CraftC,GCE
CreelC,AND
CudabackC,SBC
DahmC,SEV
DalyC,AND
DriscollC,HBR
EagarC,HBR
FergusonC,KNZ
FitzC,FCE
Galindo-LealC,INT
GasconC,NWK
GriesC,NTL
HallC,LUQ
HalpernC,AND
HarrisC,KBS
HarperC,CWT
HopkinsonC,PIE
JohnsonC,HBR
JohnsonC,PAL
GarciaL,LUQ
JonesC,AND
KochelC,VCR
LehmanC,CDR
WoodsJ,SBC
LueckeC,ARC
MaddenC,FCE
MalmstromC,KBS
MartinezC,INT
McFarlinC,GCE
McGloneC,JRN
McSwineyC,KBS
MongerC,JRN
NilonC,BES
NoahC,NWK
OviattC,KNZ
PengC,INT
PringleC,CWT
RedmanC,CAP
RiceC,KNZ
RuppelC,GCE
SamperC,INT
SeiboldC,NWT
ShiehC,INT
SmithC,KNZ
TaylorC,FCE
VorosmartyC,PIE
WessmanC,NWT
WhiteC,SEV
WilliamsC,BNZ
WoodhouseC,NWT
WuC,NTL
NookerJ,KNZ
YonkerC,SGS
ZisnerC,CAP
AndersonD,JRN
ArmstrongD,NTL
BahauddinD,CDR
BainD,BES
BalsigerD,NTL
CanestroD,SBC
ChildersD,CAP
ClarkD,INT
ColemanD,CWT
Di IorioD,GCE
CruzC,LUQ
FosterD,HFR
GibsonD,KNZ
GilletteD,JRN
GoodinD,KNZ
GreenlandD,AND
HartnettD,KNZ
HenshawD,AND
HurleyD,GCE
IwaniecD,CAP
KarlD,PAL
KaufmanD,KNZ
KittredgeD,HFR
KleinD,SGS
KrabbenhoftD,NTL
LandisD,KBS
LightfootD,SEV
LipsonD,NWT
LittleD,INT
LodgeD,LUQ
LongD,KBS
DennyE,HBR
MartinsonD,PAL
RobertsonD,NTL
McGuireA,BNZ
McKnightD,MCM
McKnightD,NWT
MilchunasD,SGS
MokmaD,KBS
MooreD,SEV
MyroldD,AND
NorseD,INT
NowakD,BES
OrwigD,HFR
OsgoodD,VCR
ParkerD,JRN
Patterson-FraserD,PAL
PearsonD,CAP
PenningtonD,NWK
PetersD,JRN
PijawkaD,CAP
PinkavaD,CAP
RondeauD,FCE
PrasadD,INT
ReedD,SBC
ReedD,FCE
RichardsonD,VCR
RudnickD,FCE
SalazarD,SBC
ScanlonD,ARC
SkoleD,KBS
SchaeferD,LUQ
ShinD,BES
SiegelD,SBC
SmithD,VCR
HutyraL,HFR
SmithD,SGS
TenenbaumD,BES
TurnerD,AND
TilmanD,CDR
UliassiD,BNZ
UssiriD,HBR
ValentineD,BNZ
VerbylaD,BNZ
WalkerD,ARC
WallD,MCM
WeinsteinD,HBR
YoungD,VCR
BeighleyR,SBC
BenfieldE,CWT
BernhardtE,HBR
BooseE,HFR
CastanedaE,FCE
DechaineE,NWT
DoughtyE,HFR
DubinskyE,LUQ
EllinE,HFR
ElliottE,BES
EvansE,KNZ
FredricksonE,JRN
GaiserE,FCE
GreathouseE,LUQ
HackettE,CAP
HaneE,HBR
HollandE,NWT
HorneE,KNZ
JelinkovaE,INT
KellyE,SGS
KimE,INT
Kovacs-LangE,INT
McPhee-ShawE,SBC
MedinaE,INT
Melendez-ColomE,LUQ
MuldavinE,SEV
NilsenE,CWT
OdadaE,INT
RastetterE,ARC
RexstadE,BNZ
SmallE,SEV
StanleyE,NTL
TriplettE,NTL
WentzE,CAP
JonesC,NWK
AnderssonF,INT
AndradeF,INT
BarbosaF,INT
BierlmaierF,AND
ChapinF,BNZ
DayF,VCR
DazzoF,KBS
ElserJ,CAP
Garcia NovoF,INT
LeiteF,INT
MeinzerF,AND
MerelesF,INT
Ortiz-CrespoF,INT
ScaranoF,INT
ScatenaF,LUQ
SetaroF,SBC
SklarF,FCE
SwansonF,AND
AsnerG,NWT
BelovskyG,LUQ
BirdG,KBS
BrushG,BES
CeballosG,INT
Da FonsecaG,INT
DanaG,MCM
DowningG,AND
DykstraG,NWT
HartshornG,NWK
HeislerG,BES
FisherG,BES
GonzalezG,LUQ
GrantG,AND
GrossmanG,CWT
HenebryG,KNZ
JudayG,BNZ
KaufmanG,KNZ
KerleyG,INT
KipphutG,ARC
KlingG,ARC
LikensG,HBR
LovettG,HBR
MacphersonG,KNZ
MeyerG,NWK
MotzkinG,HFR
NoeG,FCE
OertelG,VCR
LawrenceC,NWT
PierzynskiG,KNZ
RobertsonG,KBS
SafirG,KBS
SchumanG,SGS
ShaoG,VCR
ShaverG,ARC
SomeroG,NWK
TowneG,KNZ
WadeG,HBR
WilsonG,KNZ
BiggsH,INT
BrunerH,AND
ChabwelaH,INT
ChenH,AND
DecampsH,INT
DucklowH,PAL
EricksonH,LUQ
FernandezH,LUQ
GarrittH,PIE
GholzH,NWK  
GuzmanH,INT
HagerH,INT
HemricH,JRN
HuntH,MCM
KarastiH,PAL
KingH,INT
PageH,SBC
RamirezH,INT
SalazarH,INT
ShugartH,VCR
SieveringH,NWT
VaughanH,INT
AkimovI,INT
AndersonI,VCR
BurkeI,SGS
HawesI,MCM
IzaguerreI,INT
KikulaI,INT
KozakI,INT
SimpsonI,INT
YesilonisI,BES
AberJ,HBR
BryanB,LUQ
AmftJ,GCE
AndersonJ,JRN
ArmestoJ,INT
BergelsonJ,SGS
BaronJ,NWT
BaroneJ,LUQ
BarrowJ,JRN
BattlesJ,HBR
BetancourtJ,SEV
BlairJ,KNZ
BlancoJ,LUQ
BlantonJ,GCE
Boles-TussingJ,KBS
BowlenJ,HFR
BoyerJ,FCE
BriggsJ,KNZ
BrownJ,SEV
BruntJ,LNO
BurkJ,HFR
CampbellJ,HBR
RuppV,BES
ChipmanJ,NTL
ClarkJ,CWT
CleinJ,BNZ
MillerJ,AND
ColeJ,HBR
CollinsJ,CAP
CornellJ,LUQ
CraigJ,SEV
CullyJ,KNZ
DameJ,VCR
CuevasE,LUQ
DealJ,CWT
DetlingJ,SGS
DeWittJ,SEV
MorganJ,SGS  
DuganJ,SBC
EdwardsJ,NWK
EwanJ,CAP
FernandoH,CAP
FranklinJ,AND
FinkJ,CAP
FisherJ,BES
FoleyJ,NTL
FourqureanJ,FCE
FrewJ,SBC
HutchinsJ,CAP
